"","group","group_name","C_0_3","C_4_3","C_24_3","C_48_3","CEv3_0_3","CEv3_4_3","CEv3_24_3","CEv3_48_3","C_0_2","C_4_2","C_24_2","C_48_2","CEv3_0_2","CEv3_4_2","CEv3_24_2","CEv3_48_2","C_0_1","C_4_1","C_24_1","C_48_1","CEv3_0_1","CEv3_4_1","CEv3_24_1","CEv3_48_1","G12_0_3","G12_4_3","G12_24_3","G12_48_3","G8_0_3","G8_4_3","G8_24_3","G8_48_3","G5_0_3","G5_4_3","G5_24_3","G5_48_3","G1_0_3","G1_4_3","G1_24_3","G1_48_3","E5_0_3","E5_4_3","E5_24_3","E5_48_3","E4_0_3","E4_4_3","E4_24_3","E4_48_3","G12_0_2","G12_4_2","G12_24_2","G12_48_2","G8_0_2","G8_4_2","G8_24_2","G8_48_2","G5_0_2","G5_4_2","G5_24_2","G5_48_2","G1_0_2","G1_4_2","G1_24_2","G1_48_2","E5_0_2","E5_4_2","E5_24_2","E5_48_2","E4_0_2","E4_4_2","E4_24_2","E4_48_2","G12_0_1","G12_4_1","G12_24_1","G12_48_1","G8_0_1","G8_4_1","G8_24_1","G8_48_1","G5_0_1","G5_4_1","G5_24_1","G5_48_1","G1_0_1","G1_4_1","G1_24_1","G1_48_1","E5_0_1","E5_4_1","E5_24_1","E5_48_1","E4_0_1","E4_4_1","E4_24_1","E4_48_1"
"Ttk",1,NA,15.6015254225345,15.6913369106236,15.1305495624927,15.2202989937147,18.6619970548687,18.4605667402629,17.5607410405102,17.5195353074355,16.5288762217993,16.4283834876047,15.9885067152584,16.0377300626529,18.0037760216605,17.705272511736,16.7740886636756,16.8118239857929,16.7196696495211,16.6015702048612,15.8313211031377,16.0914109300405,18.1190047630877,17.9574875002451,17.429558864059,17.6730187069498,14.9282303567449,14.7597972837937,14.7837530506019,14.3693012837456,16.4846102678557,16.4191502093446,15.889855272992,15.8964998676922,12.8643184033709,12.9863079674763,12.3930220958824,12.2197848251594,14.8217465406042,14.8342766339044,14.7812445366511,15.0967952793732,15.2645896178905,15.2440126671878,15.0444375980347,14.9936331999481,12.5678418411258,12.8921373297102,12.5660265570097,12.8178461323347,14.4005147590985,14.2909860023414,14.0478014245094,13.7159122985829,15.3231471783046,15.5507477355461,15.1651537062559,14.7727961096126,10.1347465296933,9.66424119771617,8.76877231318522,9.23976258581236,14.2849446555175,14.2229097634548,14.2023815323669,14.5711489419812,12.3912266783158,12.2778888870291,11.9755730519993,12.2589312211519,13.2308354735438,13.1969841776079,13.3259906329716,13.160727527528,15.0575753751268,15.0212149628024,14.8257309440251,14.8043782461505,15.0832928265895,15.2407036184312,14.5763441558676,14.8561379560386,9.0359131585603,9.26481456075753,9.89911308681159,10.485978527759,14.0722390864406,14.0066378491419,14.1372829876906,14.6127572491322,13.2305895783787,13.3278076050146,12.7719808645632,12.610065231566,14.3132250771951,14.2930323194948,14.1204769342465,13.736969988316
"Bmpr1a",1,NA,15.380178068224,15.1163341630223,15.3529383210251,15.5652785747248,10.1168393212177,10.9370954905542,9.52429354984638,9.49494574498373,15.4709789925082,15.3639046228456,15.4158759106872,15.566636763873,14.1266516286191,14.2011846198155,14.4137681482162,13.9590695054269,15.2526879992641,15.3971055432455,15.3452609834513,15.3701816704341,14.056467959037,14.2836778564392,14.3920071765882,15.2691191788956,14.8349110989278,14.9501414784475,14.8542944452662,15.0996744655769,14.7312471239755,14.8560553141605,14.9256528179572,15.1525016016614,14.8387104519817,14.8735874124968,14.9922340312372,15.1020955832816,15.1227193455018,15.1170499589973,15.2492246931263,15.3235836579,15.1668676026458,15.2671895292436,15.454042993464,15.3968126569293,14.8486813117717,14.7580719793812,15.049978514541,15.1323732696154,14.0373142351278,14.2140246805597,14.2487279960451,14.229445226865,13.902257663584,13.9863738621754,14.0410154053223,14.0208174430874,14.4710228620433,14.3379551907928,14.5253076734435,14.6739219602049,15.0874051834574,15.2145542511086,15.4922145506697,15.5511075472622,14.3042064108455,14.5349593292929,14.2968703117565,14.582836457607,15.1185556449226,15.1382948738232,15.2051132616003,15.1218469683205,13.7342057299752,13.8403222040432,13.9000028325664,13.9150383876354,14.0166437931248,13.9346484793233,14.1596155345418,14.1676275126281,13.3576890900384,13.2853653422385,13.3023006735822,13.3442769508587,14.2449452317068,14.4858734607662,14.4142862917303,14.4887839433796,14.3868601023639,14.3710451782971,14.3986684672968,14.3723048153858,15.0247790147038,15.0524203559389,15.1642902173809,15.1296132511395
"Acvr1",1,NA,17.419901702999,17.0580277129327,17.1198557892956,16.9730532947276,16.2995415778543,16.1975636424668,15.5840418481559,15.4421854318436,17.1902149328797,17.3626385810977,16.8156092548082,16.6126701060899,16.0142540494255,15.824239190181,15.4253650291526,15.2795714062225,17.0939125095896,17.0605016672307,16.7666269542059,16.8781402615971,16.0676651861502,15.9019882772583,14.7230971115978,14.4163953021736,16.0768160750204,16.1275587986777,16.0152315436766,16.0963422631732,15.3345004402847,15.5895876294317,15.0973064626175,15.066633134439,16.4999769314529,16.6807417354601,16.3116530795254,16.3854801640896,15.2227464089648,15.1931033199469,15.0688253341484,15.0977525203118,16.7512624218075,16.9235847106059,16.7273750076465,16.6703279321787,15.8416177239264,16.0683451973165,16.0101056017859,15.6755697945823,16.1039565069929,16.0709939517494,15.8970613965606,16.120469758328,14.8584263220412,14.9011852575183,14.7596401994883,15.0031828841364,15.2872202483403,15.440024238199,15.2643828502887,15.2926559443207,15.5960320340324,15.7222674131675,15.5840539743737,15.7195212899493,15.3450948594172,15.2492782755621,15.3162043916928,15.1206950493159,16.3261738876475,16.5739310854802,16.1160989864253,16.2001544255015,15.7552675407683,15.9506651193471,15.9229253105232,15.7366061322239,15.7164632070134,15.745302987858,15.5340385082544,15.6691125651783,16.2141949935209,16.2823120854553,16.0294783758868,16.0809757555001,14.943346715589,14.9667972548098,15.1034478517091,14.9973233081833,15.2418628453339,15.4837637871872,15.0650112159862,15.227183810423,16.4649734255769,16.4723252984673,16.4652142645053,16.300550215492
"Fyn",1,NA,16.2952140587473,16.2817884208295,16.4799606054516,16.430549862899,15.9880300069306,16.1146005447146,16.3313129240286,16.2111718211292,16.6669910686418,16.7354728751705,17.0534605571272,16.9731984328245,16.6234955089748,16.4452247021856,16.6140170176652,16.5885194855132,16.1531309112931,16.1154185352027,16.3546424068466,16.2468059346632,17.0031536683608,16.9913153146257,17.0684770180571,16.9839110345276,16.1738854321541,16.3369657123076,16.2883816477246,16.4459159892604,18.6108357271636,18.6790310824408,18.554333775628,18.5056309105247,17.6852471782225,17.9953084284642,17.8507165458343,17.9195476080224,17.7527110004069,17.8846857402654,17.83312738484,17.9347298461392,17.502110088296,17.6117387263577,17.4355170260557,17.5458883879617,17.2033309859796,17.4185016682683,17.3393986258834,17.2440476449127,16.6067218655831,16.6696362533115,16.5323028952611,16.8626099948765,17.3026423961362,17.4959532832967,17.47622077195,17.733984309153,17.5449371470021,17.5264020489421,17.7924565699169,17.5376338820329,17.4186357484264,17.5467133729402,17.6652436117365,17.4927428266087,17.2361281440155,17.3884204852036,17.129455985535,17.0982653418489,16.6277713987359,16.774612076076,16.792477772476,16.7456775076376,15.9128615425191,15.9131344835603,15.9341648739903,16.1396288737606,17.8240631241828,17.929562757685,18.019981090049,18.0163996364999,16.6682590904119,16.4919659547662,16.3660603706122,16.6761850212769,17.4301439676003,17.4906304310788,17.6020753588259,17.6323143793897,16.8119414690241,16.8445028093697,16.9028462480571,16.8076506109603,16.1178581157322,16.0376006682034,16.0103091600521,16.0650233529339
"Csk",1,NA,18.1894331436377,18.2792053643048,18.2510545205181,18.1711051366431,17.841871951937,17.7184626991508,17.6595006619304,17.8526906538152,18.4462844467501,18.5065100271147,18.5358890368211,18.5257283293572,18.2653036784416,18.3564091091938,18.1680018460963,18.3028664926261,18.3449671017452,18.1576645572659,17.9903178440178,18.131931744297,18.2639216829696,18.3394221695875,18.0515857057541,17.8452892488627,18.4328182965363,18.2343986839625,18.2673199886801,18.2117540322247,18.2494315128011,18.3445039928431,18.155035386363,17.9931448247388,18.4457040398014,18.4608986976814,18.1713933491914,18.1852408413267,18.470094823733,18.5705899292896,18.2491038226735,18.2758482578133,18.6775761837077,18.4444184993726,18.2570310101967,18.2622911953664,18.4185350492932,18.407107915532,18.1382543759251,18.1627888729366,18.5712747218601,18.5288058511764,18.3159780454957,18.2817232092974,18.2895911897213,18.2258042889345,18.2138163035159,18.0403906282404,18.7520620009308,18.7821815729592,18.6381855291121,18.5698474898,18.0037147136501,18.0912243474331,17.8989325930575,17.822765127838,18.1932522553498,18.4141831515518,18.2567482894474,18.034260198591,18.3735494638496,18.4800118285848,18.4818348131375,18.3541541485983,18.4710970255187,18.5145263524125,18.3626233878813,18.2421756456825,18.1683390638724,18.0579348639187,17.8938134682852,17.7818955197671,18.5564093853518,18.4310244551717,18.3392762271156,18.2733475996907,18.0794805590732,18.0441004833554,17.9987335187058,17.9959838643382,18.5439785004594,18.5617298268041,18.2091379457211,18.4335992738168,18.2795459747193,18.2967382326562,18.219214725463,18.1044685283102
"Pik3ca",1,NA,14.0539999791026,13.8385612744487,14.3227310317094,14.2993538090852,14.6004375671411,14.3572218520022,14.3734689995285,14.0984604895782,14.3162696860991,14.2771370830467,14.403020324057,14.3906370307533,13.0007862916861,13.2209517508326,13.5871739687006,13.1132250447952,13.4164224843894,13.3029931960891,13.3716728413144,13.3794328541565,13.2573566462982,13.1614165527283,13.3208194174771,13.7682063864692,14.4165567813998,14.6951114573171,14.5043345085812,14.792589041388,14.3234458398849,14.5564786574944,14.5407380020514,14.6530276362451,12.8359193840292,12.5735917228826,13.0443773215074,12.8206913543034,10.7916192195111,10.2608656563035,10.45275889454,9.91524904021112,15.6029552109453,15.5882152881175,15.7063804318444,15.7397918878893,15.8176900030666,15.8802439181971,15.9433485025399,15.9154834777001,16.0460908854755,16.0552727151941,16.2652201310406,16.3529378447664,15.4469872922151,15.4891002227371,15.5227677625206,15.6241722556577,10.2243554687222,9.66165659489869,8.69006515899336,10.173630631271,14.9260715813398,14.86053016903,15.6276608484521,15.6465426099919,15.3562046561612,15.3007861001829,15.366132591015,15.7392830731239,15.560020598351,15.5178579863209,15.1994939515136,15.4957877301703,16.6186401321677,16.6651396884453,16.8887602606657,16.5510288567008,15.4847729859412,15.6358629977569,15.6267331670154,15.5835958760017,15.8050015608999,15.4098210081364,15.8644832656117,15.6167343995813,15.7374505351977,15.6735924737276,15.7334033101322,15.7406106776907,12.6721571567598,12.9886572239039,12.570165718193,12.9137230996108,16.7228050041247,16.7954346375683,16.8450711417121,16.8607403754943
"Dck",1,NA,17.5315585309314,16.5011464438497,16.7593683893018,16.5606759447867,15.817428276174,16.9066592371511,15.8101748079926,15.7208697266238,17.0324611117525,16.8464162323291,16.2583467708278,15.958621946086,17.9309245249807,17.5271512623532,16.8525651817011,16.5174830783373,17.2070129955961,16.9703227441193,16.5503454355292,16.301991192827,18.5843758218523,18.1667579069959,17.400232750658,17.796985685007,16.6668636487517,16.7648518641352,16.1548360483648,16.1227653347091,16.6874588680283,17.2591209037604,16.6820310879611,16.5949483774607,16.868984358074,16.5005017163746,16.5313543946186,16.457620751458,16.8640218875379,16.6950430194569,17.1693190037944,17.7728286913098,16.8364119524451,16.8703249258894,16.5420787650207,16.577245994183,16.6226410909896,16.7234390039017,16.3434115505538,16.1928509976324,17.4188149739198,17.2899495011385,16.7708640139019,16.4176759547744,16.7026359755312,16.7388260584757,16.6330591981911,16.7087346541009,16.501867160686,16.635333612249,16.4183333755146,16.739310068938,16.6071471395554,16.6266569741825,17.0296920699552,17.6771826039507,16.9517144143627,16.6522068163641,16.6825938095868,16.7274170252706,17.0768884322933,16.9960435103864,16.832063789051,16.4660730349095,16.4034096027484,16.6118269534992,16.1940226608131,16.0820826970535,16.9413295752339,16.97051110355,16.5404917528677,16.6903709784027,15.8299624022098,15.6870884458273,15.5317714003972,15.3230836981872,16.6320192161346,16.5394910990258,16.8109764786093,17.5720310568217,16.2428597149937,16.8177977708464,16.0466621288949,16.2050737626491,16.7687509686057,16.8583483287434,16.4582473713839,16.1708632346015
"Wee1",1,NA,14.9314161395842,15.0039128092743,14.9398298046483,14.7514918336891,17.5208179501421,17.3641644974978,17.0509199786689,16.9321962252881,15.1545253139322,14.9923554071367,14.9253645711011,14.8437069818494,16.8023043217783,16.6463905735846,16.1183778233971,16.0750971184853,14.1540395932561,14.2903493788109,14.0055098510742,14.0992725170108,15.7559900566698,15.7427595364571,15.6763541071523,15.7568404560975,12.9945563674998,12.884791741892,12.8712819845081,12.7788421213976,15.4880707509749,15.0981476248606,15.2891507735505,15.4870624077206,13.7126000642798,13.6406409135728,13.819799137966,13.9651427406776,14.7923796897034,14.7902122687914,14.9542841525776,15.3493443157863,13.5133711381894,13.5747952427854,13.3534251554703,13.371986603121,14.0037124589362,13.8322815248346,13.7668152135259,13.8041124526085,12.2522686342385,12.0885013151905,11.9447066710719,11.7226813390014,11.8844111398481,12.0267358806101,11.5516156529109,12.2788503521198,14.5490067505052,14.3738318462362,14.579621880194,14.4718474218632,15.3251848543102,15.2939100774713,15.5750693997769,15.6995272279665,14.6138816624341,14.3861678837004,14.1251267195523,14.1529333280944,13.7233900932007,13.8817143216029,13.2367384417173,13.0324266959182,13.6375530431737,13.5713627072523,13.6335022418499,13.4627863386807,14.5106068804974,14.2937683941148,14.4250237417732,14.5353172003973,13.5391373718103,14.0239024956926,13.368096090792,13.673809596979,15.1590162647505,15.0224654457218,15.339981969254,15.5157378934752,14.8147281716829,14.7741056362601,14.5926651772262,14.6078978182578,10.3562017226212,9.66230817550575,9.87122100617418,10.0288319377626
"Mapk14",1,NA,16.7516932063342,16.8843078449539,16.785980351629,16.8555914000616,10.81152754359,10.7637676909747,10.5511562434472,11.2111857668096,17.0831513878654,16.9471550372208,16.9159401129207,17.116653972555,15.9793349739943,16.2883028785333,16.1673668110012,16.40734582601,16.964902546375,17.0096451156908,16.7996810958352,16.9507007038438,15.7930125777605,15.5550418570955,16.0379890833177,16.1331919190928,16.3234334132178,16.1228033595301,16.2619321503573,16.5206976459776,16.2244505307002,16.2614647476893,16.5138715440825,16.5870500183906,15.9103971590117,15.8423830025414,16.0952419702692,15.8597391159659,16.2831278120305,16.2948289240629,16.3647996275963,16.4288649610161,16.2553540996656,16.0261378320138,16.1230551186978,16.2650199263461,17.3227089675051,17.1388980713899,17.3991668606069,17.3741541842699,16.8369258578494,16.7442829514511,16.5522280076761,16.6269948978456,16.4823377227216,16.3958815260094,16.7231477087962,16.7668910244823,17.0363877965278,16.8347391677015,17.0067782804147,17.2925433668786,16.957721759673,16.8438295282298,16.9851389110594,17.1379366993143,16.756275652131,17.1566163199298,17.4367276974685,17.3026197944062,16.7637552711131,16.7394611731904,17.1143348084109,17.221245540609,16.7751056698949,16.8854145676101,16.7817391984881,16.7431219274186,16.4245100735946,16.2790571817843,16.5328350520391,16.574662899284,17.0246873922958,16.7665364425026,16.7786774074141,16.7104282733799,16.8534128630567,16.6713782554643,16.9324854565223,17.0077789467997,17.1440296114315,16.9653240907393,17.3720515355161,17.4578661132366,17.1219354171792,17.050823394824,17.1428296017566,17.2075935715273
"Pfkm",1,NA,14.8707931796364,15.0706590511375,15.0041068275763,15.1297672741721,10.3155513930609,10.2791859263334,10.4661935785128,8.74179683525352,9.96541679937665,11.2731805378663,11.3090156493577,10.4621380034045,10.0745889682238,11.3524587611449,10.8306778654776,10.685444563436,10.372191970038,9.72826144168471,10.2636098996059,9.86711772248239,7.82365115852715,10.2227113436609,9.64251150829836,10.0741838334065,10.0633595157116,10.9139923211303,9.3286974423643,10.7530916589107,10.6569502603877,9.34098039251845,11.4270823583183,10.4861886298479,8.92699772738114,10.2339909444014,10.4470485877554,9.73724851676842,10.1648971299838,10.6114060666706,10.4960088482099,11.3165887782246,9.83829499037594,10.9545740007207,9.87737836574053,10.1896308579632,8.54296974532655,9.01249953523791,9.09565626243236,10.9939027270417,9.64661215603882,9.8573184480281,9.29984952157947,9.04621292346893,10.3175126181527,10.2741185098024,9.55820987378007,11.2505472980224,10.2382545732168,11.0747835815138,10.8842489951106,9.85182696327271,11.0404397325936,9.31781855339024,10.1876731635406,10.7619731184268,10.7537433572986,10.9018737316709,10.9194728406467,10.2718012686124,11.2583439482076,11.3017720859541,11.1567460255194,10.8487347730097,10.0859486172311,9.96688934523322,8.61296193035013,9.68295442931153,10.4949293432464,10.9086091302358,10.0294528149915,10.6406471842264,10.2853139607119,10.7923128430031,8.95787996482746,9.88786669888461,10.5155740783294,10.9604628301777,11.0372001435457,9.97678276678061,9.78054627947574,10.645592809669,10.7010098369575,9.95928617753144,10.9473964341026,11.5028942533453,10.196828631999,10.4086175763852
"Cdk5",1,NA,17.9047312960793,17.8885814770888,17.8171348536915,17.8920856375257,17.57729320363,17.6035513025287,17.7595753037118,17.7995156813474,17.8361241972632,17.8415540481039,17.798545887746,18.1079759929149,17.8066277978085,18.015350093209,17.707675337977,17.1703201902568,17.4830120823249,17.6897123260407,17.076808143618,17.322250248657,18.2788426106011,18.2910583871514,18.1697431495282,17.8280930582556,18.3036382617095,18.3142911313159,18.3355421834026,18.4513738003964,17.6951647277953,17.9059845269172,17.8066171145538,17.3066156077781,18.240059185394,18.2736470124766,17.9086752858604,18.291142467929,18.1652742199411,18.2367782989085,17.9204699920609,17.6869931563941,18.2750138711407,18.190593696827,18.4014036408829,18.3233095459699,18.4989975794736,18.5590983888374,18.6369040733761,18.1440225339791,18.3932171409756,18.2962118132716,18.2580377879742,18.273177244173,17.703333566359,17.6056457722985,17.8794510452574,17.6674012780033,18.2623246340496,18.414814990787,18.045792305417,18.308432575023,18.098243502206,18.16747428602,18.3178893859567,17.9807649912183,17.9322810085122,18.2771666451842,18.6645177706754,18.4145603246068,17.8654974243512,17.980330773468,17.9774953224098,18.2792783337062,18.3522704374888,18.4974963724007,18.375404542694,18.3201741962283,18.0147674818683,17.8517840791415,17.8773323332472,17.6987387885824,18.3031878432092,17.9869703597875,18.2000987621832,17.8855290596251,18.0881321232662,17.8088079683383,17.7458403350126,17.4818777479197,17.9084597777383,17.8924013570381,17.6917235476389,18.2315233000846,18.2621396034524,18.1552864528458,18.2264087015545,18.0047657493323
